text	label
ଜୀବନ ଏମିତି ଜୀବନ ଏମିତି ସମୟ କିବା ଲାଭ ଜୀଇଁବାରେ ସୁଖ ତ ନ ଥାଏ ସପନ ନ ଥାଏ ଲାଭ କିବା ଜଳିବାରେ । ଆଖିର ଲୁହରେ ଝରିଯାଏ ଯଦି ଆଶା ଯେତେ ଜୀବନର ଛଳନା ମରୁରେ ହଜିଯାଏ ଯଦି ସବୁଜିମା ହୃଦୟର ଦୁଃଖ ତ ସରେନା କିବା ଲାଭ ମିଳେ ଆଖି ଲୁହ ଢାଳିବାରେ । ସବୁ ଥାଇ ଯଦି ମିଳେ ନାହିଁ କିଛି ମିଳେ ଖାଲି ଅପମାନ ହତାଶା ନିରାଶା ଦୁଃଖ - ଅବଶୋଷ ଆଉ କିଛି ଅଭିମାନ କିବା ଲାଭ ମିଳେ ଅନ୍ତରରେ କାନ୍ଦି ଅନ୍ୟ ଆଗେ ହସିବାରେ ।	0
ଏବେ ମା ’ କୋଳରେ ସାରୀପୁତ୍ତ ମା ’ କୋଳରେ ମୁଣ୍ଡମାଡ଼ି ଶୋଇପଡ଼ିଚି ସାରୀପୁତ୍ତ ଓହ୍ଲେଇ ଯାଇଚି ଝୁଙ୍କେ ପ୍ରବଣତା ଧୂମାୟିତ ଧୂମାଳ - ଇତଃସ୍ତତ ଯୁଦ୍ଧଭୂଇଁ ଏବେ ଶାନ୍ତ ସମାୟିତ ତ୍ରସ୍ତ ସ୍ତବ୍ଧ ଶ୍ରମଣ ନିର୍ବାଣ ମୋକ୍ଷ ମୋହଭଙ୍ଗ ଗୋଟେ ନିଷ୍କପଟ ପିଲା । ଲୁହରେ ସନ୍ତେଇ ଉଠିଥିବା ମା ’ ର ଆହା - ଆଶ୍ୱାସନା ଆଖି ସଂସାର ସ୍ୱର୍ଗର ସହବନ୍ଧନ ଛଙ୍କାଏ ଛଳଛଳ ସନ୍ଦିଗ୍ଧ ସ୍ୱପ୍ନ ଛାତିଏ କୋହ ଶୁଖି ଯାଇଚି ପ୍ରଧାନପାଟର ହ୍ରଦ ପରି ଆକାଶରୁ ଲିଭି ଯାଇଚି ମେଞ୍ଚାଏ ମିଞ୍ଜିମିଞ୍ଜି ଆଲୁଅ କଅଁଳ ଖରାରେ ସିଝି ଯାଇଛି ଚମକ ଚେନାଏ ଜହ୍ନ ନଦୀରୁ ନାଭିରୁ ଶୁଖି ଯାଇଛି ସଂଘ ଶ୍ରମଣ ଶ୍ରାବଣ ଶେଥା ପଡ଼ିଯାଇଚି ବଳିରେଖା ମୋତିପରି ଝାଳର ବିନ୍ଦୁଏ ଝଲକ ସନ୍ତପ୍ତ ସ୍ୱର୍ଗ ସମର୍ପଣ - ମା ’ ର ଅବଶ ହାତ ଝାମା ମାରିଯାଇଛି ଝୁଙ୍କେ ଝଡ଼ ଅନ୍ଧାର ପରି ଚରିଯାଇଚି ନୀରବତା - ଶୀନ୍ୟତା କାନ୍ଥକୁ ଆଉଜି ଯାଇଚି ବର୍ଷା - ବତାସ । ଯାତ୍ରା ଭାଙ୍ଗିଯିବା ପରେ - ନୁଶୁଡ଼ି ଯାଇଚି ନିଶା ବେଶ ଘରେ ବିକ୍ଷିପ୍ତ ଜରି ବେଶଭୂଷା ଛବିଲା ଛଳନାର ମୋହଭଙ୍ଗ ବ୍ୟସ୍ତ - ବିପନ୍ନ - ବିପର୍ଯ୍ୟସ୍ତ ହୀନଯାନ ମହାୟାନ ଥର ଥର ଥତମତ ପାଦ ସ୍ତବିର ହେଇଗଲା ଗୋଟେ ଉତ୍ତେଜନା ସତ ସତ ଲାଗୁଥିବା ପ୍ରବଞ୍ଚନା ତନ୍ତ୍ରର ତିତିକ୍ଷାରେ ଧସିଗଲା ମାଟିତଳକୁ ସଂଘ ସମ୍ୟକ୍ ସମାଧି - ବୀଣା ଦର୍ଶନ ଏବେ ଫେରିଆସିଚି ସାରୀପୁତ୍ତ ଜୀଇଁବାକୁ ଜୀବନ ଜଗତୀକରଣ କୋଳକୁ - ମା ’ - ମାଟି - ମମତା ମହୋତ୍ସବ , ମଣିଷ ମୋକ୍ଷ ।	0
ଆଖଣ୍ଡଳମଣୀ ପୁଣ୍ୟ ବଇତରଣୀ କୂଳେ ଦିବ୍ୟ ଆରତି ଧାମ ପୂଜିତ ଈଶ୍ୱର ଧରି ଆଖଣ୍ଡଳମଣୀ ନାମ । । କରନ୍ତି ଆଗତ ଦୈନନ୍ଦିନ ସହସ୍ର ଭକତ ଦରଶନ କରି ବାବାଙ୍କୁ ହୁଅନ୍ତି ପୁଲକିତ । । ପ୍ରଭୁ କୃପାରେ ପୁରଣ ହୁଏ ଭକତ କାମନା ଅପାର ମହିମା ତାଙ୍କର କେ ପାରିବ ବର୍ଣ୍ଣନା । । ମନ୍ଦିରର କୁଣ୍ଡପାଣି ଆରୋଗ୍ୟ କରେ ଭଗତ ଅଧିଆ ପଡ଼ି ବେଢ଼ାରେ ଅସାଧ୍ୟ ହୁଏ ସାଧିତ । । ଭୋଳା ମହେଶ ସିଏ ହୁଅନ୍ତି ଅଳ୍ପରେ ସନ୍ତୋଷ ଭକତି ଭାବରେ ଡାକିଲେ ଶୁଣନ୍ତି ଆଶୁତୋଷ । । ନିର୍ଜନ ପ୍ରାନ୍ତରେ ସ୍ଵୟମ୍ଭୁ ହୋଇଲେ ଆବିର୍ଭାବ କନିକାର ରାଜା ତାହାଙ୍କୁ କରାଇଲେ ଯେ ଠାବ । । ଭକତଙ୍କ ଭିଡ଼ ବଢ଼ିଲା କ୍ରମେ ଦିନକୁ ଦିନ ହେଲା ଜନପଦ ଗଠନ ଗଢ଼ି ଘର ଦୋକାନ । । ମାଘ ଅମାବାସ୍ୟା ବିଖ୍ୟାତ ଶିବ ଜାଗର ନାମେ ଲକ୍ଷାଧିକ ଭକ୍ତ ଆସନ୍ତି ମହାଦୀପ ଦର୍ଶନେ । । ବଇଶାଖ ମାସେ ଗଉଡ଼ ପାଣି ଢାଳେ ଲିଙ୍ଗରେ ହୁଏ କୃତକୃତ୍ୟ ତା ’ ଜୀବନ ପ୍ରଭୁ ପରଶରେ । । ଜଳ କୁମ୍ଭ ଧରି କାଉଡ଼ିଆ ଆସନ୍ତି ଶ୍ରାବଣେ ପ୍ରଭୁ ପାଦେ ଢାଳି ଜଳ ଫେରନ୍ତି ହର୍ଷିତ ମନେ । । ଜୟ ଉମାପତି ଶଙ୍କର ଜୟ ଗଣେଶ ତାତ ଶ୍ରୀଚରଣେ ସଦା ତୁମର କରେ ମୁଁ ମଥାନତ । । ଦିଅ ହେ ଆଶିଷ ମୋହର ପ୍ରଭୁ ଭୋଳା ଠାକୁର କରୁ ଅବଗାହ ଜୀବନ ତୁମ ଭକତି ଝର । ।	1
କେହି ଜଣେ ଭଲ ଲାଗୁଛି ଶୁନ୍‌ଶାନ୍‌ ଉପବନର କିଟିମିଟିଆ ଅନ୍ଧାରରେ କେହି ଜଣେ ଓଠ ଚାପି ଅଳ୍ପ ହସି ଲୁଚିଯାଉଛି , ଆଖି ମୁଦି ଖୋଲି ତାକୁ ଅଣ୍ଡାଳୁଛି ରାତିକୁ ମନ୍ଥନ କରି ଅନେକ ଖୋଜୁଛି ମନ କହୁଛି . . . କେହି ଜଣେ ଭଲ ଲାଗୁଛି । ଭାବନାକୁ ସ୍ପର୍ଶ କରୁଛି ତା ’ ଯୌବନର ରୂପରଙ୍ଗ ଦେହରୁ ଶିହରଣ ନଦୀ ବହି ପ୍ରୀତି ସାଗର ଲଙ୍ଘୁଛି ମନ କହୁଛି . . . କେହି ଜଣେ ଭଲ ଲାଗୁଛି । ସ୍ୱପ୍ନ ବଗିଚାର ବାଡ଼ଭାଙ୍ଗି କେହି ମାଡ଼ିଆସୁଛି ଜ୍ୟୋତ୍ସ୍ନାରେ ଭିଜୁଛି , ଓଦା କେଶ ଛାଟି ପୀରତି ଠାଣିରେ ଲାଜେଇ ଲାଜେଇ ମତେ ଚାହୁଁଛି ମନ କହୁଛି . . . କେହି ଜଣେ ଭଲ ଲାଗୁଛି । ଉଆଁସି ରାତିରେ ଚାନ୍ଦ ଉଉଁଛି ଚାନ୍ଦ ଉପରେ କାହା ମୁହଁ ଦିଶୁଛି ପାଖେ ଡାକୁଛି , ଉତ୍କଣ୍ଠା ଚିତ୍ତରେ ଧାଇଁ ଧାଇଁ ଗଲେ ବଉଦ ବୁକୁରେ ଲୁଚିଯାଉଛି ମନ କହୁଛି . . . କେହି ଜଣେ ଭଲ ଲାଗୁଛି ।	1
ଆ ’ ଯିବା ଆ ’ ଯିବା ସେ ପାରିକୁ କଥା ହେବା ହାଲ୍କା . . . ହାଲ୍କା . . . ହାଲ୍କା . . . ହାଲ୍କା ତୋର ମୋର ଏକୁଟିଆ ଜହ୍ନ ଛାପି ଛାପିକିଆ ସୁଲୁ ସୁଲୁ ପବନର ଝଲ୍କା . . . ଝଲ୍କା . . . ଝଲ୍କା . . . ଝଲ୍କା । । ମହ ମହ ମହକୁଛି ସୋରିଷ ଫୁଲର ମିଠା ବାସ୍ନା ଚହଲୁଛି ନଈପାଣି ଚୁମି ଚୁମି ଯାଏ ନୀଳ ଜ୍ୟୋତ୍ସ୍ନା ତୋର ନୀଳ କଇଁ ଆଖି ଦେଖୁଥିବ ରାତି ରାତି ପଣତର ଛାଇ ତଳେ ଏକା . . . ଏକା . . . ଏକା . . . ଏକା । । ମନଫୁଲା ଗୀତ ଗାଇ ନାଉରିଆ ଗଲାଣି ତ ଫେରି ଅଦୂରରେ ଥିରି ଥିରି ଡାକେ ପୁଣି ବିରହ ମୂରଲୀ ମନଖୋଲା ମିଠା ଗପ ସରିବନି ରାତିଯାକ ନଈପାଣି ହସୁଥିବ ଫୁଲ୍କା ଫୁଲ୍କା ଫୁଲ୍କା ଫୁଲ୍କା । ।	1
ଜୀବନ ଡୋରି ଲୁହ ଯଦି ଯାଏ ଝରି ଦୁଃଖ ତ ଯାଏନା ସରି ତଥାପି ଅବୁଝା ମନ ଦିନରାତି ହୁଏ ଝରି । ଲୋତକ ଢାଳିବା ଯାହା ଭାଗ୍ୟେ ଥାଏ ଝରିବ କିପରି ହସର ଧାରା ଦୁଃଖରେ ଲେଖା ଯା ’ ଭାଗ୍ୟଲିପି ପରା ଜୀବନ ଯାହାର ବେଦନାଭରା ଦୁଃଖ ବି ତ ସହି ହୁଏ ନେଲେ ଆପଣାର କରି । ଭାଗ୍ୟ ତ କାହାକୁ ଝୁଲାଏ ଦୋଳିରେ କାହା ପାଇଁ ରଖେ କଣ୍ଟାର ଦୁଃଖ ଫୁଲର ଶେଯରେ ପ୍ରୀତିର ସପନ ଝୁରି ହୁଏ କିଏ ଟିକିଏ ସୁଖ ଭାଗ୍ୟର ହାତରେ ପରା ମଣିଷ ଜୀବନ ଡୋରି ।	0
ମାଟି ଓ ଆକାଶ ମାଟିର ଆଖିରେ ଟଳମଳ ଲୁହ ମାଟି ଆମ ମାଆ ମେଘୁଆ ଆକାଶ ନିଗିଡ଼ି ଯିବକି ସବୁତକ ଲୁହ ଖୋଜୁଛି ସେ ରାହା । ମାଟି ଓ ଆକାଶ ଭେଟ ହୁଏ ଦୁହିଁଙ୍କର ଆଖିରେ ଆଖିରେ ନିର୍ଲିପ୍ତ ଚକ୍ଷୁରେ ଦୂରବର୍ତ୍ତୀ ଇଲାକାର ସାଦା ଆଲୁଅରେ କଥା ହୁଏ ଚୁପ୍‌ଚାପ୍ ଆମ ପାଇଁ ଆମ ସ୍ୱପ୍ନ , ସମୟକୁ ନେଇ ଦୁଃଖ ଆଉ ଅନୁଶୋଚନାରେ ।	0
ଦୁର୍ଗତିନାଶିନୀ ମାଆ ଆସିବା ଜାଣି ଶରତ ଆକାଶ ବିଛାଇ ଦିଏ ସଫେଦ ଚାଦର ନଈପଠାରେ ମୁଣ୍ଡ ହଲାଇ ନାଚେ କାଶତଣ୍ଡୀ ନୀଳ ନୀଳ ଜଳରାଶି ଚିକ୍ ମିକ୍ କରୁଥାଏ ମୁକ୍ତା ଭଳି ଶାରଦୀୟ ଜହ୍ନର ଛୁଆଁରେ ମାଆ ଆସୁଛି ବୋଲି ଚାରିଆଡ଼େ ସଜବାଜ ନାନାରଙ୍ଗର ତୋରଣର ଅସୁମାରି ଭେଟ ଏମିତି ଏ ଅମୃତ ବେଳାଟେ ପାଇଁ ସାଧବଟେ କାଢ଼ି ବସେ ସାଧନା ପ୍ରସାଦ ଅସତ୍ୟ ଉପରେ ସତ୍ୟର ଦୁଃଖ ଉପରେ ସୁଖର ଅନ୍ଧାର ଉପରେ ଆଲୋକର ଅଜ୍ଞାନତା ଉପରେ ଜ୍ଞାନର ପରାଜୟ ଉପରେ ବିଜୟର ରାଶି ରାଶି ଆହ୍ୱାନକୁ ଗଣି ଗଣି ନେବା ଲାଗି ପିଆସୀ ମଣିଷମାନେ ମଥାପାତି ଆଶିଷ ଲୋଡ଼ନ୍ତି ବିଶ୍ୱାସରେ ମାଆ ବୋଲି ଡାକି ଦେଲେ ଥରେ ସଜାଡ଼ି ହେଇଯାଏ ଉଜୁଡ଼ା ଜୀବନ ନୂଆ ଆଶା ସଞ୍ଚରିଯାଏ ଆବେଗର ସୁନା ସକାଳରେ , ହେଲେ ତବ ଆବାହନୀ କାହିଁକି ଯନ୍ତ୍ରଣା ଦିଏ ମାଆ ରୂପୀ କେତେ ଯେ ଲଳନା ଏଠି ଅବେଳରେ ଝଡ଼ିଯାନ୍ତି ଶହ ଶହ ମହିଷାର ନିଷ୍ଠୁର ପଣରେ ପୋଡ଼ି ହୋଇ ପାଉଁଶ ହୁଅନ୍ତି , କେଉଁ ପିଶାଚର ପେଟ୍ରୋଲ ନିଆଁରେ କାହିଁକି ଏ ଆଡ଼ମ୍ୱର ମାଆ କେଉଁ ସ୍ମୃତିର ବୀଜମନ୍ତ୍ରରେ ନିରାଜନା ମନ୍ତ୍ରଧ୍ୱନି ଘଣ୍ଟ ଘଣ୍ଟା ନାମ ସଂକୀର୍ତ୍ତନ ତୁମକୁ ଦେଖିଲେ ଲାଗେ ତୁମ ଦେହେ ଯେତେ ଚୁମ୍‌କି ଜରି ଆଉ ଜମ୍ବୁରା ରହିଛି ସେଥିରେ ରକ୍ତର ଛିଟା ଆମରି ଲାଗିଛି ଖାଲି ଆମରି ଲାଗିଛି । ।	1
ଓଡ଼ିଶା “ ଠ ” ପରି ଦୁଇ ଫର୍ଦ୍ଦ କାଗଜରେ ଲେଖା ହେଇଚି ଇତିହାସ ପାପୁଲି ନଥିବା ହାତରେ ଅଙ୍କା ଯାଇଚି ମାନଚିତ୍ର ମାଦଳାପାଞ୍ଜିର ଅବନ୍ଧାଖାତାରେ ପଢ଼ା ହେଉଚି ଗର୍ବ ଗୌରବ ରଚନା - “ ଆମ ଓଡ଼ିଶା ” । ପଦ୍ମପତ୍ରରେ ପାଣି ପରି ଢଳ ଢଳ ଆମରାଜ୍ୟ , ଓଡ଼ିଶା କେଶର ପୁଣ୍ୟ ନିଳାଞ୍ଚଳ , ପୁରୀ , ପୁରୁଷୋତ୍ତମ ମାଓବାଦୀଙ୍କ ମୁକ୍ତିତୀର୍ଥ । ନିର୍ମାଲ୍ୟ ହାଟରେ ନିଲାମ ଡକାହୁଏ ନାରୀର ଜରାୟୁ ପାଟେଣ୍ଟ ହୁଏ ଦାରୁଲିମ୍ୱ ଷାଠିଏ ପଉଟି ପାଇଁ ବାସୁମତି ନିକ ନିକ ପ୍ରସାଦ । ଦୁଇଟଙ୍କା ଚାଉଳରେ ତିଆରି ହୁଏ ମଣିଷର ମନ ବିବେକ ମୁଣ୍ଡ ଉପରେ ଛତା ପରି ଟଙ୍ଗାହୁଏ କଂକ୍ରିଟ୍ ମଥାନ ଇନ୍ଦିରା ଆବାସ ସରକାରଙ୍କ ପାଇଁ ପାପୁଲିଏ ଆୟୁଷ ପ୍ରଜାଙ୍କ ମୁକ୍ତ ବିଚାର , ଗଣତନ୍ତ୍ର । ଭାଗ୍ୟ ତିଆରି କରନ୍ତି ଭଗବାନ୍ ବେକାରୀ ଭତ୍ତାରେ ବଡ଼ ଦେଉଳର ବଡ଼ପଣ୍ଡା ବନ୍ଧା ପକାନ୍ତି ଖେଳପଡ଼ିଆ ଶରଧାବାଲି , ସାରା ସମୁଦ୍ର ଜେନେଟିକ୍ ମଡ଼ିଫାଏଡ୍ ମଞ୍ଜିରୁ ଗଜାମାରେ ଭୃଣ ଫୁଲିଯାଏ ମା ’ ର ପେଟ ବି . ଟି . ବାଇଗଣରେ ବିଶିରିଯାଏ ବାପାଙ୍କ ରକ୍ତ । ଗ୍ରାଫ୍‌ଖାତାରେ ଚତୁର୍ଭୁଜ କୋଠରୀରେ ରେଖାଙ୍କିତ ପ୍ରଗତିର ଗାର , ଉଠୁଥାଏ ଆକାଶ ମୁହାଁ ହେଇ ଅର୍ଥନୀତିର ଶିରୋନାମାରେ ଆରପୃଷ୍ଠାରେ ଛପାଯାଏ କଳାହାଣ୍ଡିରେ ମଣିଷ ବିକ୍ରି ଆମ୍ୱଟାକୁଆ ଯାଉରେ ଜରିଯାଏ ଯଉବନ , ଫୁଲ ପରି ଝଡ଼ି ପଡ଼େ ଆୟୁଷ ବନ୍ଧା ପଡ଼େ ପୌରୁଷ କୀଟ ପରି ବିନ୍ଧି ଦିଏ ଋଣ ରକ୍ତ ମାଂସରେ ଦାନ୍ତେୱାଡ଼ାରେ ଲହୁଲୁହର ବନ୍ୟା । ଖଣି ଖାଦାନର ଲୁହାଗୁଣ୍ଡ ପାଲଟିଯାଇଚି ଦଲାଲ୍‌ଙ୍କ ଚର୍ବି ଚୁକ୍ତି ହେଉଛି ମା ’ ର ଗର୍ଭ ବିଦେଶୀ ବାପାଙ୍କ ପାଇଁ ଉତ୍ତମ ଭବିଷ୍ୟତ ପାଇଁ ଆମର ଉତ୍ତମ ସନ୍ତାନ ପାଇଁ । କାଳେ ବଦଳିଯିବ ଆମ ଭାଗ୍ୟ ଭଗବାନ ଓଡ଼ିଶାର ଜାତି ଆଉ ଜନ୍ମ ଜାତକ ବଦଳିଯିବ ଶୀର୍ଷକ “ ଓରିଶା ” ଲେଖାହେବ ସ୍ୱାଭିମାନ “ ଆମ ଓଡ଼ିଶା ” ଦଣ୍ଡା , ଗୋଚରକୁ କାଗଜରେ ସଅଁପି ଦେଲେ ଭୂମିହୀନଙ୍କୁ । ବାପମା ’ ପରିଚୟ ନଥିବା ଛେଉଁଣ୍ଡ ଛୁଆଟି ଟାଙ୍ଗି ଦେଇଚି ଖଣ୍ଡେ ଜରି ମୁଣ୍ଡ ଉପରେ ତଳେ ପାରିଦେଇଚି ଖଣ୍ଡେ ମାନଚିତ୍ର ଗୋଟିଏ ଦେଶ ମଶା , ମାଛି , ନର୍ଦ୍ଦମା ଦୁର୍ଗନ୍ଧକୁ ପେଟେ ପିଇ ଶୋଇପଡ଼ିଚି ଛୋଟ ଓଡ଼ିଶା ।	0
ହେ ଜହ୍ନ ! ମନେଅଛି , ହେ ଜହ୍ନ ! . . . ଦେଖୁଥିଲି ତୁମକୁ ମୁଁ , ମା ’ କୋଳେ ଝୁଲି ଝୁଲି , ପିଲାଦିନେ ସନ୍ଧ୍ୟାରେ , ଜହ୍ନମାମୁଁ , ଜହ୍ନମାମୁଁ ଡାକୁଥିଲି , ମା ’ ହାତ ଠାର ଦେଖୁଥିଲି . . . ହସୁଥିଲି , ସତେ କି ! ! ସରଗ ଶଶୀ ଆସିବ ତୁମେ ! ! ( ୧ ) ସନ୍ଧ୍ୟାବେଳ ଗୋଧୂଳିରେ . . . ଖେଳୁଥିଲି ସାଙ୍ଗସାଥି ମେଳେ . . . ଖୋଜୁଥିଲି ତୁମକୁ ମୁଁ , ରହି ରହି ଆକାଶରେ , ମନେ ମନେ ରୁଷୁଥିଲି . . . ରହି ରହି ରାଗୁଥିଲି . . . ନ ଆସ . . . ନ ଆସ . . . ଜହ୍ନ ତୁମେ . . . ଅବେଳାରେ ! ! ଖେଳିବି ଦି ’ ଘଡ଼ି ଆଉ . . . ବନ୍ଧୁ ମେଳେ . . . ( ୨ ) ମନେଅଛି . . . ଦେଖୁଥିଲି ତୁମକୁ ମୁଁ , ପ୍ରେମିକାର ପ୍ରଣୟରେ ! . . . ଲୁଚକାଳି ଖେଳୁଥିଲି . . . ପ୍ରେମ ଉଦ୍ୟାନରେ , ମତୁଆଲା ହୋଇ . . . ପ୍ରେମିକାର ବାସ୍ନାରେ . . . ଲେଖିଥିଲି ପ୍ରେମ କବିତା ମୁଁ . . . ଜହ୍ନ ତୁମ ତୁଳନା . . . ପ୍ରେମିକାର ସୌନ୍ଦର୍ଯ୍ୟରେ . . . ( ୩ ) ଆଜି ପୁଣି ମନେପଡେ଼ . . . ଆଞ୍ଜୁଳାରୁ କାଳ ଗଡେ଼ . . . ଶୂନ୍ୟ ମୋ ଆକାଶରେ . . . ଅମାବାସ୍ୟା ବାସ କରେ , ଆତୁର ଏ ମନ . . . ହତାସ ଏ ପ୍ରାଣ ! ! ଆସ ଆସ ଜହ୍ନ ତୁମେ ! ! . . . ଆତ୍ମା ଆଜି ଅଳି କରେ . . . ଶୋଇବାକୁ ତୁମ କୋଳେ , ମିଶି ତୁମ ଜ୍ୟୋତ୍ସ୍ନାରେ . . . ହଜିଯିବି ପୂର୍ଣ୍ଣିମାରେ . . . ( ୪ )	1
ଯାତ୍ରୀ ହାରି ନାହିଁ ଜୀବନରେ ମରି ନାହିଁ ନିରାଶାରେ ସରୁ ନାହିଁ ସ୍ୱପ୍ନ ଆଉ ଦିଶୁ ନାହିଁ ପଥ ଏମିତି ଚାଲୁ ଚାଲୁ କେତେ ବଣ କେତେ ଗିରି ସବୁ ଟପି ଆଗେ ଯାଏ ଏହା ହିଁ ତ ସତ ! କେତେ ଶତ୍ରୁ କେତେ ବାଧା ସାମନା କରିଛି ଯଦି ପଳାୟନ ପନ୍ଥୀ ହୋଇ ଯାଇଛନ୍ତି ଫେରି ସତ୍ୟ , ନିଷ୍ଠା , ଏକାଗ୍ରତା ପରିଶ୍ରମ ଶ୍ରଦ୍ଧା ମୋର ମୋ ଚାଲିବା ପଥେ ଚାଲିଛନ୍ତି ହାତ ଧରି ! ନାରୀଟିଏ ବୋଲି କେବେ ଦୁର୍ବଳ ହୋଇନି ନିଜେ ଆଉ କାହା ଉପହାସେ ହୋଇଛି ମୁଁ ଟାଣ ଛୁଇଁବାକୁ କହିବାକୁ ସାହସ କରିନି କେହି ସହିପାରିନି କେ , ଜଣେ ମୋ ନଜର ବାଣ ଯେତିକି ଶ୍ରଦ୍ଧା ଅଛି ମୋ ମନ ପାରାବାରେ ଭରି ସ୍ନେହଶୀଳ ଜନ ପାଇଁ ଦେଇଛି ଅଜାଡ଼ି ଯେତେ କ୍ରୋଧ ଯେତେ ଘୃଣା ତୀକ୍ଷ୍ଣକଣ୍ଟା ପରି ଦିନେ ଈର୍ଷାଳୁ ଜନଙ୍କ ପାଇଁ ଦେଇଛି ସଜାଡ଼ି ! ହାରିଛି ଯାହା ଜୀବନେ ସେ ସବୁ ତ ଅଳିକ ଜିତିବା ଖୁସିରେ ଆଜି ଆତ୍ମହରା ମୁହିଁ ହାତ ଧରି ଚାଲିବାକୁ ଆସୁ ବା ନ ଆସୁ କିଏ ଶକ୍ତିହୀନ ନୁହେଁ ମୁଁ ଯାଉ ଥିବି କହି ! ତିକ୍ତ ଅନୁଭୂତି ନେଇ ଜୀବନର ଚଲାପଥେ ଧିରେ ଧିରେ ବାହେ ମୋର ସଂସାରର ନାବ କେତେପାପ କେତେପୂଣ୍ୟ କେତେଭଲ କେତେମନ୍ଦ ସେ ସବୁର ସାକ୍ଷୀ ମୋର ପ୍ରଭୁ ପଦ୍ମନାଭ !	1
ଦୁର୍ଗା ତୋ ସମ୍ମୋହନ ଶକ୍ତିରେ ସୃଷ୍ଟିହୁଏ ନୀଳାଭ ସାଗରରେ ଜ୍ୟୋତିର ସ୍ପନ୍ଦନ , ଅପସରି ଯାଏ ପୃଥିବୀର ସମସ୍ତ ଅନ୍ଧକାର ମନୁଷ୍ୟର ପାପ କଳ୍ମଷ ଏବଂ ନିପାରିଲା ପଣିଆର ସାରା ଅବଶୋଷ ତୁ ଉଭା ହେଉ ଧରାରେ ତ ହସେ କାଶତଣ୍ଡୀ ସମଗ୍ର ପବନରେ ଲାଗେ ଡେଣା ପତ୍ରରେ କମ୍ପନ , ଝରଣାରେ ସୁର ଆଉ ଖୁସିର ସପନ ସୁରଭିତ ମନ ତଳେ ତୋ ନୂପୁରର ନିକ୍ୱୋଣ କରେ ଝଙ୍କୃତ ଭକ୍ତିର ଅର୍ଦ୍ଧାଞ୍ଜଳୀ ତ ହାତରେ ମୋର ସମର୍ପଣ , ପ୍ରେମ ଏବଂ ଭକ୍ତିର ସୁନ୍ଦର , ପୁଷ୍ପାଞ୍ଜଳୀ ମା ’ ତୋ ଗୁଣଗାରିମା , ମୁହଁ କହିବାକୁ କି ଛାର ମାତର ତୋ ଆଗମନାରେ , ଶୁଷ୍କ ଭୂଇଁ ହୁଏ ପରିପୂର୍ଣ୍ଣ ଏବଂ ମନ ଦେହ ସବୁ ଖୋଜେ ତୋ ଆଶିଷ ମାତର ।	1
